v1_chunk_id,v2_chunk_ids,mapping_status,policy_source,policy_action,document_id,page_number_1_based
5217ddd26d21d0e195f171ddfdcf2b40066f662de77f9a8b9ad3edf941b35acd,5217ddd26d21d0e195f171ddfdcf2b40066f662de77f9a8b9ad3edf941b35acd,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,6
084bff36523d69dab74f8eeb7830712fce52ed1ca2b102713a5e0a01ed531fd2,,REMOVED_GENERIC,HUMAN_REVIEW_FINAL,EXCLUDE_GENERIC_OR_NON_EVIDENTIARY_TEXT,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,7
b04db5269090042893e97c6e1661248a861dd119f95c1908d76e8c1e462b9ef1,b04db5269090042893e97c6e1661248a861dd119f95c1908d76e8c1e462b9ef1,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,7
5213628f209f3fabefdd54ff3af3d887a876bba836a6042c014ef644eb27b761,5213628f209f3fabefdd54ff3af3d887a876bba836a6042c014ef644eb27b761,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,7
1303a423edb7e1b16a2f669d512f3a2d96358fa06c6d1e0c87e83115f4c94d69,1303a423edb7e1b16a2f669d512f3a2d96358fa06c6d1e0c87e83115f4c94d69,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,7
6c15aa371ef9b2bec6baab97621895e8c6f3a49f364b0ccf46ee411ca56f11c0,6c15aa371ef9b2bec6baab97621895e8c6f3a49f364b0ccf46ee411ca56f11c0,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,7
7a76377a1b11aa6235065116fbda50c9cd372687961cca6c2f8754fbed68bcfe,7a76377a1b11aa6235065116fbda50c9cd372687961cca6c2f8754fbed68bcfe,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
7ca6bc9013bbee92d9ded7d8fe04a49486087afe50335ff2a3a272c48ce19ccc,7ca6bc9013bbee92d9ded7d8fe04a49486087afe50335ff2a3a272c48ce19ccc,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
20a3b704895e7e7d3d87781e67a2cdbfe5ba19ceabfda469e6eb60fb5f74d3f7,20a3b704895e7e7d3d87781e67a2cdbfe5ba19ceabfda469e6eb60fb5f74d3f7,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
02b09d347cd2c52d37a409e17ce95b05cc401118d6fba155952555e92af5b996,,REMOVED_GENERIC,HUMAN_REVIEW_FINAL,EXCLUDE_GENERIC_OR_NON_EVIDENTIARY_TEXT,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
075444a5c368ea13f7853d877683bc2cd476ea1c32cb83b276439bc1a8f23d84,,REMOVED_GENERIC,HUMAN_REVIEW_FINAL,EXCLUDE_GENERIC_OR_NON_EVIDENTIARY_TEXT,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
c97ebabc0e9741e6f777f1dd83c57cc978b7064c16eeee086217aba646896544,c97ebabc0e9741e6f777f1dd83c57cc978b7064c16eeee086217aba646896544,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,8
e69a453711731eb9aff99aaca32ca8a1ff4b7dfca220a1c76d3f870b363046be,e69a453711731eb9aff99aaca32ca8a1ff4b7dfca220a1c76d3f870b363046be,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,9
4bcb8f5a69af59c4c9822467a421ec5bbf8b97c6471bd6c5c57e5fdb68ca6d5b,4bcb8f5a69af59c4c9822467a421ec5bbf8b97c6471bd6c5c57e5fdb68ca6d5b,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,9
0327d2de09865e941a355298d7eb6c2dd80b3df2bfb31136a8bff5ccb1191836,,REMOVED_GENERIC,HUMAN_REVIEW_FINAL,EXCLUDE_GENERIC_OR_NON_EVIDENTIARY_TEXT,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,9
3caf980a0642067987125602f595eaed4fb548b43303787663d2cd196e7d43fb,3caf980a0642067987125602f595eaed4fb548b43303787663d2cd196e7d43fb,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,9
de15c40a273da74d6e454feda2d8b5bc361edf52ae88923df775cc21257a59b0,de15c40a273da74d6e454feda2d8b5bc361edf52ae88923df775cc21257a59b0,RETRIEVAL_ONLY,HUMAN_REVIEW_FINAL,KEEP_RETRIEVAL_ONLY,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,9
c1fa50ceb7f76c4484e9a4ac1a02a260f48fdb031c0ddd317f62bcc5c5d403ec,c1fa50ceb7f76c4484e9a4ac1a02a260f48fdb031c0ddd317f62bcc5c5d403ec,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,10
5b074f3b344d059c9cd457de1ec5100dc4f28d416ddf7e2a2728d663599f1d03,5b074f3b344d059c9cd457de1ec5100dc4f28d416ddf7e2a2728d663599f1d03,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,10
92d7d991fca47198808f4b8082cdfa4235e1c28e2ce645ba837b3c8938cbe5fb,92d7d991fca47198808f4b8082cdfa4235e1c28e2ce645ba837b3c8938cbe5fb,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,10
b28203ac82e99d7b43b8452d1c0ac84e740d4ff339c529038540595bb7d6777c,b28203ac82e99d7b43b8452d1c0ac84e740d4ff339c529038540595bb7d6777c,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,10
f0a816ca1165aef76f071a4481e2ef21de069eb952a2c02344be349d6e0b9a57,f0a816ca1165aef76f071a4481e2ef21de069eb952a2c02344be349d6e0b9a57,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,10
11140e3d6103dc5bfc92d0d7d93af29aff1fc898e58ff14d072deb075d0b3228,11140e3d6103dc5bfc92d0d7d93af29aff1fc898e58ff14d072deb075d0b3228,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,11
2586a0acb44a0ad78d0461bd1de20171b6f7708081e4c3bd5e6d2e457d02216d,2586a0acb44a0ad78d0461bd1de20171b6f7708081e4c3bd5e6d2e457d02216d,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,11
c6c8590c6b21f64f5b6e3106a3edb9b549fca7f039213a38e763c319c287d848,c6c8590c6b21f64f5b6e3106a3edb9b549fca7f039213a38e763c319c287d848,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,11
99b61d9730a86d0c8216bff76cd2c9e9e84169c4f79e45c9765193a4065c9516,,HUMAN_CONFIRMATION_QUARANTINE,HUMAN_REVIEW_FINAL,HUMAN_CONFIRMATION_REQUIRED,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,11
c81739b474ca09a7d6899750f17f52ac0945922003861725de88fa6b8e065aa5,c81739b474ca09a7d6899750f17f52ac0945922003861725de88fa6b8e065aa5,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,12
1fc0440a61e9ab8a66c49d62b23279707eac4af64567324af6609b92b4393516,1fc0440a61e9ab8a66c49d62b23279707eac4af64567324af6609b92b4393516,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,12
7b4465cbe214fa80e0bd266e860a33ae4a23ee433a36b5a27ac74fa30d2b8aeb,7b4465cbe214fa80e0bd266e860a33ae4a23ee433a36b5a27ac74fa30d2b8aeb,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,13
2db1db6509d0ef3191ce4f3fa1669aff3fe4b6e29d80f3f2d91cde8824825643,2db1db6509d0ef3191ce4f3fa1669aff3fe4b6e29d80f3f2d91cde8824825643,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,14
ad0938ff34f0aaa2c1e84a96fc249663d2547395770933c892d256567b26e606,ad0938ff34f0aaa2c1e84a96fc249663d2547395770933c892d256567b26e606,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,14
ac0479727a6eb3ad4222dfb2feede509f770d92011b3836cd7b59754dd413feb,ac0479727a6eb3ad4222dfb2feede509f770d92011b3836cd7b59754dd413feb,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,14
d8f8b21b48514daad5fe75669a47a6d647455ea688dd3c1fbdada85295b36eb3,d8f8b21b48514daad5fe75669a47a6d647455ea688dd3c1fbdada85295b36eb3,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,14
7620369648997088e30735c7c821340e573ec57bfa66547b8a5810bc0fbc8ee7,7620369648997088e30735c7c821340e573ec57bfa66547b8a5810bc0fbc8ee7,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,14
acc90309fdf4c98d918280f6a6452661f21105d29e42fb42f125a77ed32a92d6,acc90309fdf4c98d918280f6a6452661f21105d29e42fb42f125a77ed32a92d6,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,15
403989ec7815337625bd3cc6c9184e3fe48b2f0fe529a240b0acb3ecdc8040d9,403989ec7815337625bd3cc6c9184e3fe48b2f0fe529a240b0acb3ecdc8040d9,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,15
dda30ea1fc9076e1f794a02d2d32c078cdd7e32c1a353559893ded1b5e526315,dda30ea1fc9076e1f794a02d2d32c078cdd7e32c1a353559893ded1b5e526315,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,15
599885a54dba477d10434e6dbfe9db9efa12a6f00849c09fd73255b75716feca,599885a54dba477d10434e6dbfe9db9efa12a6f00849c09fd73255b75716feca,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,15
e8ebce6e4908c2fd5d765cdbecc8115269edcf777d409f324ec83eb86be7b573,e8ebce6e4908c2fd5d765cdbecc8115269edcf777d409f324ec83eb86be7b573,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,15
be67809b85a1a6536175963419aa2d21c18a075848e68423f6553d140c5c2169,be67809b85a1a6536175963419aa2d21c18a075848e68423f6553d140c5c2169,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,16
074b216ed4e4659b252881d5365dd5e953fd4844fec676551cd21bafa920195e,074b216ed4e4659b252881d5365dd5e953fd4844fec676551cd21bafa920195e,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,16
60ac312a06a635a20afd4bec56a3879e4a740992f0e1a87a72cce2934702350d,60ac312a06a635a20afd4bec56a3879e4a740992f0e1a87a72cce2934702350d,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,16
effd54e7c89e1175493bb8975e3e036c683e1c22d2ee269a21fd7d9027d704dc,effd54e7c89e1175493bb8975e3e036c683e1c22d2ee269a21fd7d9027d704dc,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,16
8d7facfaeb444a2044542ebf41f2c2e563a1aa6aef5c60586a9efadf9522d22d,8d7facfaeb444a2044542ebf41f2c2e563a1aa6aef5c60586a9efadf9522d22d,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,16
976e1869379b286e1e5bd6783918a10b239d76c25fbedf64fc3a417bfec4be9f,976e1869379b286e1e5bd6783918a10b239d76c25fbedf64fc3a417bfec4be9f,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,17
ef1b010971e1b07ea5090e3f51fe112e56a39f648d0a15a88c8571a9a7d0071f,ef1b010971e1b07ea5090e3f51fe112e56a39f648d0a15a88c8571a9a7d0071f,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,17
3f2c4b5a8e3b6dd5458338fb7ae1741336c40e5ee6495f0b4be40d99aef5030f,3f2c4b5a8e3b6dd5458338fb7ae1741336c40e5ee6495f0b4be40d99aef5030f,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,17
88e1fcbdd1cc8ed1602bd995efa163fd4328fc96eeebdc1eaad2d60dbfbf5bc2,88e1fcbdd1cc8ed1602bd995efa163fd4328fc96eeebdc1eaad2d60dbfbf5bc2,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,17
ea54a05b31183137ffa8195468b76fd70524d21fec06b979cbf4bac6264cfd56,ea54a05b31183137ffa8195468b76fd70524d21fec06b979cbf4bac6264cfd56,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,18
67950b527415644f77a4af312469de7d976c387565cac0529e36e2d72bd0e660,67950b527415644f77a4af312469de7d976c387565cac0529e36e2d72bd0e660,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,18
b0755f27f71eebbdcb3a0b495fc7e557a5a9096bd05442c0c3d1243d4524ed0c,b0755f27f71eebbdcb3a0b495fc7e557a5a9096bd05442c0c3d1243d4524ed0c,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,18
5c935c232b2dfa32bdc5d7cbf853599e0f9aa64cc825ed76924b7f7320a81941,5c935c232b2dfa32bdc5d7cbf853599e0f9aa64cc825ed76924b7f7320a81941,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,19
d9286440bdf8524486643ddce38b9528c3599db156e2a2e060ef0e5817e812b0,d9286440bdf8524486643ddce38b9528c3599db156e2a2e060ef0e5817e812b0,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,19
658f5cdb45283953da70e3c2f6e9c1b8ed65b2df86c3ea33f19e00dbd7602487,658f5cdb45283953da70e3c2f6e9c1b8ed65b2df86c3ea33f19e00dbd7602487,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,19
c53a2494769735af26cbbc26a2299c353acf515a122a5dff6db50a82e3922e2b,c53a2494769735af26cbbc26a2299c353acf515a122a5dff6db50a82e3922e2b,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,19
0a6a7ade485082537b19ff068e8daca691fa34d26f05c9b4ed734355fe241789,0a6a7ade485082537b19ff068e8daca691fa34d26f05c9b4ed734355fe241789,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,20
9c7f0c4cf7c7e309bc50cd5b31f16a556b4c406380bb8749f5784e44468382ce,9c7f0c4cf7c7e309bc50cd5b31f16a556b4c406380bb8749f5784e44468382ce,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,20
7e61b6f58ed942938b928037c8ecc14ef5b3f9289e1accea639bd513288aad6e,7e61b6f58ed942938b928037c8ecc14ef5b3f9289e1accea639bd513288aad6e,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,20
a4ff4248166e744e2f20416f6ca2f42042b9fc40b009ee5422343fbc3c928e5c,a4ff4248166e744e2f20416f6ca2f42042b9fc40b009ee5422343fbc3c928e5c,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,20
1e99b1f6e0cda70e893d3dd31753e84196ac72fc0b6055a9dc9293d39261abfc,967abb567c17c06d7909cabe09376ce41a5860da84f961c9189d6085df79db8b;cbbfedf086ab0c60d4cbfdc258b0df312ca11c18302b1fb77fcde53b0a517be7,REPLACED,TARGETED_PAGE_REPAIR,REPLACED_BY_REPAIRED_PAGE,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,21
37a281f859e04e2c6d5405770bc4ad28bdb2fe335afefe10f58d5062863542fb,967abb567c17c06d7909cabe09376ce41a5860da84f961c9189d6085df79db8b;cbbfedf086ab0c60d4cbfdc258b0df312ca11c18302b1fb77fcde53b0a517be7,REPLACED,TARGETED_PAGE_REPAIR,REPLACED_BY_REPAIRED_PAGE,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,21
e2f5124dc86b28dcaa6ffbe3021343ae0924151770707795427fc21cc672cd69,967abb567c17c06d7909cabe09376ce41a5860da84f961c9189d6085df79db8b;cbbfedf086ab0c60d4cbfdc258b0df312ca11c18302b1fb77fcde53b0a517be7,REPLACED,TARGETED_PAGE_REPAIR,REPLACED_BY_REPAIRED_PAGE,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,21
ae27fa1013ee7a10db5624bc4bca3251db3f2199c134db814fef5d58a4517c26,ae27fa1013ee7a10db5624bc4bca3251db3f2199c134db814fef5d58a4517c26,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,22
8e24b8513111c15bf553dd43a4466908a016d5ff1673bde9359d6791b5436d3b,8e24b8513111c15bf553dd43a4466908a016d5ff1673bde9359d6791b5436d3b,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,22
583acc8a6ea8b2c5b8f98459228c670956f83aa18ccd3984dc652bad6d1c3c6c,583acc8a6ea8b2c5b8f98459228c670956f83aa18ccd3984dc652bad6d1c3c6c,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,22
151b614b9d4ae8b2af3cf4aaad9b0ca41327c46c040e6615df421ded554361bc,151b614b9d4ae8b2af3cf4aaad9b0ca41327c46c040e6615df421ded554361bc,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,22
f87ef3e531e03a7ae5abba5d5bb9e91cf883d06ff06c1fadde8fcc941c94676e,f87ef3e531e03a7ae5abba5d5bb9e91cf883d06ff06c1fadde8fcc941c94676e,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,23
50eb673ef2bcfcef74926c74b51e2aa003970473a737495c8b5b5abe7647c1bf,50eb673ef2bcfcef74926c74b51e2aa003970473a737495c8b5b5abe7647c1bf,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1E3ipo7b2wDHt3w6ppVkgp4p20PCO4qjC,23
059e719b7d58229cc4b94535eb130a5fb5219a085fc240f5f51fde9befb774a4,059e719b7d58229cc4b94535eb130a5fb5219a085fc240f5f51fde9befb774a4,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1EHLED4KI35HpIjetLZxsMGdmfLQgFQjI,1
660c17b075a3aa4d5dfaf3f31c02a7d64cacbf60ceb87c5fd8b59c7ff54fe239,660c17b075a3aa4d5dfaf3f31c02a7d64cacbf60ceb87c5fd8b59c7ff54fe239,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1EHLED4KI35HpIjetLZxsMGdmfLQgFQjI,1
a1ecb77153446bfca14200a52be41b035b7c47d02fdd7a87732968c3f2f6c02a,a1ecb77153446bfca14200a52be41b035b7c47d02fdd7a87732968c3f2f6c02a,UNCHANGED_RETAINED,HUMAN_REVIEW_FINAL,KEEP_RETRIEVAL_AND_DISPLAY,1ExpDA0OCcEeuZ-KdLvIw3iR57hs5L-yD,1
1789a5f988e8aabe5b4b3afb67c6ad9c778903c25dde23a3e01c7bcfec1a6f60,,HUMAN_CONFIRMATION_QUARANTINE,HUMAN_REVIEW_FINAL,HUMAN_CONFIRMATION_REQUIRED,1ExpDA0OCcEeuZ-KdLvIw3iR57hs5L-yD,1
62ab448611fbf00522676754d64331ebcf70c6a21c17116738d5f5c657eb62cf,62ab448611fbf00522676754d64331ebcf70c6a21c17116738d5f5c657eb62cf,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1GrII2Gx3TtFmEmbqimGeDcgAvZFMPJA1,1
db79b7ad103d50a38bb1f2cd57372cd57c8926f4fdd35f4a2f4cabf2c6d43ec5,db79b7ad103d50a38bb1f2cd57372cd57c8926f4fdd35f4a2f4cabf2c6d43ec5,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1GrII2Gx3TtFmEmbqimGeDcgAvZFMPJA1,1
823a3c54d4838a493a802bd137a7ed2777023c3c28f7c1873c30691ed8d8dca6,823a3c54d4838a493a802bd137a7ed2777023c3c28f7c1873c30691ed8d8dca6,UNCHANGED_RETAINED,HUMAN_REVIEW_FINAL,KEEP_RETRIEVAL_AND_DISPLAY,1GrII2Gx3TtFmEmbqimGeDcgAvZFMPJA1,3
516049fdf5b49560845f6c4dbfb3fc2a9fb8eb38968362851571e1c669e3edce,516049fdf5b49560845f6c4dbfb3fc2a9fb8eb38968362851571e1c669e3edce,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1GrII2Gx3TtFmEmbqimGeDcgAvZFMPJA1,3
15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19,15dc8816482ad7043d258c9a0da5db364894cee1fb967da765f1dac55f4c4f19,UNCHANGED_RETAINED,HUMAN_REVIEW_FINAL,KEEP_RETRIEVAL_AND_DISPLAY,1HMu7W51giUcDf7Btx-blI5DVjXFb_n_S,1
67d8acf03b7f665f7287068b78e556baae0d71dd6439b278d64c26bf0fb1729f,67d8acf03b7f665f7287068b78e556baae0d71dd6439b278d64c26bf0fb1729f,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1HMu7W51giUcDf7Btx-blI5DVjXFb_n_S,1
f0ec78323f845d26c37453197178863c1112244584dd40ac0f14f97d523f71fc,f0ec78323f845d26c37453197178863c1112244584dd40ac0f14f97d523f71fc,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1HXodrw2mUBwwgOUZLnE6FRDsgosq_O2w,1
c6e4e235cb7391ed3c86a2370935811b7f7aef142b1b455034a942607ace78dc,c6e4e235cb7391ed3c86a2370935811b7f7aef142b1b455034a942607ace78dc,UNCHANGED_RETAINED,AUTOMATED_FULL_CORPUS_AUDIT,AUTO_QUALITY_PASS,1HXodrw2mUBwwgOUZLnE6FRDsgosq_O2w,1
